16 32 32 32

17:00000000000000000000000000000000,00100011000000000000010001000000,00100100000000000000000000111100,00000000000000000001010000100000,00001000000000000010001000000000,00000000000100000010000000000000,00100000000001000000010000000000,00000000101000000000000000000110,00000001000001000001000000001000,00000001000010000001100000000000,01000001000000000000001010000010,00000000110000000001000000111010,01000000010000000010000000000000,00100000000000000000010000000010,00001000000111000000000000001000,00000000000001100000000011000000,00110000000000100000000000111001,00000100000000100000000000010000,01010000000000100000100000000100,01100010000000010000000000000000,01010100101000000011000100000010,00100001001010000001000000000000,01000001000100011001000010000000,00000000000000000000000000010000,01001000000110011000000000000000,01010110111110000000001000000100,01000000000111111000000000001000,00011100000100000000000000000000,01000100000000001100000000000001,00010000000010000000110000100000,00001100001101000001010010000000,00000001110000101110000000000110
18:00000000000000000000000000000000,00000001000001000000000010000000,00000000000000000000000001000010,00000011000000000001010001000010,00000100000000000000000101010010,00100010100000000000001000111100,00100010000010000010010000000001,00000000000010000000100000000101,00000010000100000001000000001001,00000001000000000000111000000010,00000000000000000000110010010000,01000001010000000010100001110000,00101000010000000011100000001010,00000110000000000000100000000001,00001000000000000000010000000000,00010000000010100000000000000000,01100000000000000000000001010000,00100000000001010011000000100010,00110000000000110000110100001100,00000000111000000000000000010000,00001000000000000000010000100100,00110001000101000000010000000100,01000001000100011000000100011010,00000000000000000000101100001001,00011000001010000000000000000101,01011100101011100000100000000100,00011000001010000000001010010100,00001100001100000000000100000000,00010000001000000000000001000000,00010100001100000000110001000000,01011000010010000001010001100000,01010011000001000110010000010100
19:00000000000000000000000000000000,00000001011001100001111000000000,00000000000000000000000000000000,00000011000000000000000001000010,00000010000000000010000111001100,00100100000000000000000100011100,00100010000110000000000000001000,00000100000010000011010000001011,01000000000000000000110000001011,00000010000000000000101000010000,00000000000000000001000100000001,01000001100000000010000000001101,00111000100000000000000000001101,00000010000000010111000000100010,00000000000001001000000000001101,00010000000000010000100000010001,00000001000000010001000010000001,00000000000000010001100010000010,00011000011000000000101100010010,00000000000001100000001010000100,00001001000110000000000001000110,00000000000100000000000001111000,00000001000100000000000001000000,00000001001000000000000100011110,01010000001000000000000001011001,01011100001011100000100001011000,00000100000010000000000011100000,00000100000000000000000100011000,01010000000000000100000000000000,01011000000000000101000000000000,01010000001110001010000011100001,01011011110000001000001100001000
20:00000000000000000000000000000000,00100010100111010110000100000000,00000000000000000000000011100000,00000001000000000000000000100000,00000100101000000010001000000100,00011000100000000100000000000000,00000000001010000100010000001100,00000010000010000010100000000001,00111110000010000000000001000000,01000010000000000000010001100001,00000000100000000000100001100000,01000001000000000000100000000101,00111100100001000011110010000101,00000010000000000000010000001000,00000111000000011011000100011000,00010010100000011000000010110010,00000010100000000010000010000110,00000000000000000010010000000101,00001000011110000001010011000101,00001011001000000001000001000001,00000000000111000000000000000000,00100000000100000000000001010001,01000000001110000000000000001110,01001000011000000000000001100000,01001000000000000000001110000001,01000000001010100000000000010001,00000100000010000000001100000000,00000100000010000000000101000100,00000000000000000000000000000100,01010000000000000001001100000000,01000000000100000010001110100000,01011001100010000000000000010000
21:00000000000000000000000000000000,00100010101101001111111100100000,01000011000000110000100000000000,01000101000001100000110000000000,00101101000011000001010000000010,00010010000000000000100000000100,00000010000011000000100000010000,00100010000011100000000000000010,01011000000001000000000001000000,00100100001001000000000000000010,00100000000100000000000001100001,00011101000001111110000000000011,00000000000000011010000000000011,00000110110000001001000000001000,00000001000000010010000000010000,00000001000000011001000001100000,00010001100000000001100000010000,00001011000000011000011100001011,00000001110100000010001000000001,00000000000010000000010000000000,00000100000000100000000001010001,00000001100101001000000000100000,00000010000010000000000000110000,00000000111000000000000000000000,00010000000000100000000000000000,00000100000000100001000011000001,00000000000010000000000010110000,01000000000101000000000001110110,00000000000000000000000000000100,00100000000010100010101000011000,01000000000110100000001010000000,01010000110000101100000000000000
22:00000000000000000000000000000000,00011111110000101001010101001100,00000001000000000000000010000000,00000000000001000010000000000001,01000000000000000001000000000010,00110100000000000001000000000100,00000100000000000000000000010010,00111011000000100000000000000010,00011000000000010000000001000000,00000110000000000000000000000110,00010111000000001000000001001001,00000000000000000000000000000000,00000001000010001000000000000010,00000011110000010000000000000100,00001000010000010000000000000000,00100000010000011110000001000000,00100001100001000111011011100000,00100000000000110100000000010011,01000000000011100010000000000101,01000000011100100100000000000000,00000010000100110110000000110000,00000000000000011000000000001000,01001000000101111000000000100000,00000100000001000000000000000000,00000100000000010001000000000001,00000000000000100000000010000000,00000000000000000000000100000010,01000000000100000000000100101000,00000000000100000000000001011000,00000000000000000000000010001101,01000000000100000000000110000000,00001001110000000100010000100001
23:00000000000000000000000000000000,00001001110000100100000010010100,00000000000000100000000000100010,00000000000000100100010000100011,00000000000000000001100001000001,00000000000000000000000000111110,00100000000000000000000000010110,00001000000000000000000000000000,01000110100001100000000000000110,01001011100000000000001000011000,00110001000100001000000000010100,00000000000010000000000000000000,00000000000010000000000000000001,00000110010010100000000000000000,00110001010001000000000000000000,00000000000000001100000101000000,00000000010000010010001001000000,00000000110000000000010011010010,01000000001110000110011000000000,01000000010000100001000000000001,01000000000000100000000000000000,01000000000000010000000000000000,00010000000100010000000001000000,00000000100010010000000000000000,00000001100000010000000010000100,00000000000001100000000100000000,01000000000001000000000011000010,00000000000101000000000001000000,00000000000000000000000000000000,00100100000000010000000000000000,00100000000000001000000000000000,00001101011000000100001001010101
24:00000000000000000000000000000000,00010011000000000000000111000010,00000000000000000100011000101010,00000000000000100000000000101000,00100000000000010000100000101100,00100000000000000001100000001000,00111000000000000000000000010010,01000000000000000000000000001000,00001000110010000000000000101110,00000000111111000001000000000000,00000110000101001000000000011001,00000001000000000000000000000110,00000000100001000000100000000001,00011010000001100000010000000010,01011010001000001010000000010000,01000001000000001000000100000000,00000001001000000100001100000000,00000000100100000100001011000010,01000000100010000000000100000000,01000000010000100000000000000001,01000000001000000000000000110010,01000000001000110000000010110000,00000010001000010000000000100000,00000001011100010000000000000001,00000001110000010000000000000000,00000001000100100000000000000110,00000000000000100100001001100010,00000000000001000000000000000000,01000000000000000000000000000000,00000010000000110000000000000010,00000011000000000000000000000000,00000000100000000000111111010110
25:00000000000000000000000000000000,00000111000000110111000010000100,00000000000000001000001000011000,00001000000000110100010000000100,00110000000000111100000010001000,00100000000000000000011010001000,00100000000000000001100010000000,01001000000000000001100000000000,01000000001110000010000000000100,01000000000000000000000000011000,01000000000000001010000000000010,01000001000001000000100000000000,00100000100000001000000000000101,00111110000000000000000000001010,00000000000000000000000000001000,00000110000000000000000000010000,00110001000100000000000000000000,00000000000000000110000000000110,00100000100000000000000000000000,00000000010000010000000100000001,00010000001000100000000110000001,01001110000000010000000100100000,00000000001100010000000100100000,00000000000100000000000000100000,00000000000001100000000000000001,00000001110001000000000010001000,00000000000001000100000000001001,01110100000001000000000000000001,00000000000001000101000000000000,00000000000000000101000000000001,00000011000000100000100010000000,00000000011000000001011100011001
26:00000000000000000000000000000000,00010010000000010100000000000000,00100000000000011000100011000100,01110000000000000000110000000000,01000000000000000010011110000010,00000000000000000010111110000100,00100000000000000000110000000100,00100011000000000000000000000000,00000001100010111100000001000100,00000000000000001111000001010000,00000000000000000011000000000010,00000000000000000000000000000000,00111000100000000100000000000001,00110100000000000000000000000000,00000000000000000100010000000010,00101100000000000000110000000000,00000000100000000000000000000000,00100000000010001110000000000000,00000000001000111001000100000000,00000100000000000001111001000001,00000000000110010001010000000000,00000100000010000001001000000000,01000000110001100011000001000000,00000010010000000011001000100000,00000010001000000000001001000000,00000011101100000000000100000000,01001110000000001010000100001000,00100100000000000010000000001101,00000000001000000000000010000001,00000010000100001000000000000000,00000000000001100000100011100000,00000000100010000000010000010001
27:00000000000000000000000000000000,00000100000000011110000000000000,00110000000000001000110000001000,01000000000000000000000010000100,00000000000000000000001110000010,01000000000000000000001000000000,00000000000000000000000000000010,00000010000000001000000000100010,00000000000011100100000011000000,00100001000000001000001111000000,00001000000001000100010000000100,00001000000001000100000100000000,00001000000000000000000000110000,00000000010000010100011001110000,00000010100000000101000100000010,00000101100000000001001000000000,00000000000000001110000000001000,00000100011000010000000000000000,00000000010100100000100000000000,00000011000100000000000100000000,00011000000000000000000000000000,01000100000010001100100000000000,01000010000000000010000110000000,01000001000000000001111001000000,01000000100000000000100010000000,01000100100010000011000000000000,01001000000001100000000000011100,00000000001000100010000000100001,00000000001000100000000001111000,00000001000011101000000010000000,00000001000000100100000011000000,00000000000001011000100000011101
28:00000000000000000000000000000000,00000111011001110101100000000000,01010000000000000000000000001000,00000000010000000000000000000000,00000000000000000000000000000010,00000000000000000000000000111110,00000000000000000000000000011001,00000000001000001000000000010000,00010000000110000100001000100000,00000000000000100100010000000000,00010000000000000100000100000010,00001000000000000000000000000010,00000000000000000100001100000000,00000000000000001001001110000001,00000000000000000000000101001001,01101000001000000001101000010000,01010100000100000000000000001000,00000000000000000000100000011100,00000000000000010000100000000001,00000001000000000000001000000000,00110000000001000000010000000000,01000000000001000011110000000000,01000001000000000001000000000000,00000000000000000000000000000000,00100000000000000000000010000000,00101010000000101000000000000000,01001101101101000000000000010100,00000101101100000000000100000100,00000000100000000000000110001000,00100000100010011000000000000000,00110000000001000000000000100000,00000000110000010100000010000100
29:00000000000000000000000000000000,00000000000000001000000001000000,00001101100001000010000100000110,00010111001100000000001010000001,00000000101100000000000000001010,00000000000000000000000000100010,00000000000100001000000000000001,00000000000100000000110001000000,00010000010100000000100000000000,00100000001000000000000000100000,00110000000000011000001000000001,00110000000000000000000000000000,00110000000000010001011000100000,00101000000000000100001100000001,01000000000000010011100001100001,00000000011010001001000000000001,00000111000000000000000000011000,00010000000000000101100000010001,00000000000000000111111000010000,00000000000100000011100000000000,00000000000010001100000000000001,01000000000011001000000000000001,01000001000000000000000011100000,00000000000000000000000000000000,00010000000000000000000010000000,00100000000000000000000000001000,01000001101011001000000010000100,01000100011001001000001100000000,01000000100001000000001000000000,00000000000010000000000110000000,00000000000000100000000001000000,01011110110100100001000100001000
30:00000000000000000000000000000000,00000000100100000000000011100010,00010011100100011010000000000010,00001010000111000100001100000000,00000110000010000000000000001100,00000000100000000000000000100101,01000000000010001000000001001001,00000000000000001000110001001000,00000000000100000000100000010000,00000000001000001000000000000000,00000000000000001000000000100000,00100000000000000000000000100000,00010000000000000000000001000000,00110000000000000001111100001000,01000000000110011100011011000100,00000001000000001100000000000000,00000011000001010000000000010000,01010001000000000000101000010000,00000000000000000000110000110001,00000010010000000000010000100001,00110001000000000000000000000010,00000001000000001000000000100010,00000001000000000000100010000001,00010000000000000000000000000000,00000000000000000000000000000000,01010000001000000000000000001011,00000000100000000000000000001001,00000010100000010000000000000000,00010011000001010000000100000000,00000101000010010000000000000000,00000001000000000000000011010000,00000110010000000001000100001001
31:00000000000000000000000000000000,01100000011100000000000001011100,00010000011100000000000100000010,01011000000000011000000010111100,01000000000000100100000001111000,00010110000001101010000000000010,00101101010000101000011100000010,00111110010010111010111010000010,00111101000010001000100000001000,00110010000010010100010000000000,00000001101011010100001000010000,00000000001101001100010000000001,00010000001101100111111010001010,00110000110011101110101000000000,00000001111000000100010000000000,01000110000000000110011101101101,00000100010000000111101000010001,00100000000010000000010100100001,00000000010001111111000111001000,00000000000000101000101110000110,00000000000000000000100000000100,01011110001110010100010010000000,01110000001110110101110110000110,00000111100000000111101111100101,00000000100010000001100010011001,01011000100010000111100000100100,00000000000100000010101000001100,01000100111001010010100000000010,00110101000010010000110110010100,01000101000100000000010000000001,00000001000100000000100110011001,01011000010000011101001000001010
0:00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000
1:00000000000000000000000000000000,00000000000000000000001100000000,00000000000000000000001100000101,00000000000000111000000000000000,00000000000000100000000000000010,00000111100000010000000000000000,00001000100000110011000011100000,00011000010000111100000010000000,00010111100000011100000000000000,00000001111000000001100001000000,00000000000000001000000000000000,00000000000000000000010000000000,00000111000110000100000000000000,00000111000110000111000000000000,00010001000101000000000000000000,00010001000111001110000000000010,00000001100000000100000000000000,00001000000000000000000000001000,00001000000000000000000001000010,00001000000000011000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000110001100000000000000,00000000000110001101101000000000,00011000000010000000101000000010,00000000000000000000111000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000,00000000000000000000000000000000
2:00000000000000000000000000000000,00011000000000000000111010000010,00011000000011100000110010001001,00000000000001000011001010000101,00000000000001000000000110001101,00000111100001000001000111110001,00001000100010000000000011111110,00111000011100000011000010000000,01010111110111100000000011000000,00000001100010011101110010100000,00000000011001110000010000110000,00000000001001001000010000000000,00001001000111001000010000000000,00001000001001000000010000000000,00011010110000000000110001110000,00011010000001001110111001000100,00011010000110000100000001000000,00010000000000110000000001110001,00000111000000110000000001100101,00001110000000111000000000000011,00000000000000000000000011000011,00011100000000000000000000000011,00011100000000000000000000000010,00011100000010000100000100000010,00001101100101110001001100000011,00100000100100010101000100000000,01000001001001100000000000000000,01000111100010000000000000000000,00010000000000000000011000000000,00000000000000000000010000000000,00001101100000000110000000001000,00001101100000000100000000001000
3:00000000000000000000000000000000,00000000001100000001001001001010,00000000010001100010000001000000,00000000001100000100011000000001,00000000000000000010000000000101,00000000000010000010000000010001,00000000000000000011100000010010,00000000000100000001000000000000,00000000001001100000111001000000,00000000000001100000111010100000,00000000001000100010010010100000,00000000000110111000000001000000,00000011100001010100010000000000,00000011011001000110000000000000,00000111000001000100000001110000,00000001000001001111100001000000,00001010000110000000000000100001,00001000001000000000000000011001,00001100000000000000000000000010,00000010000000000000000000000000,00001000000010000000000000000010,00000100000000000000000000000001,00000100000000000000000000000010,00010000000000000100001000000010,00100000010000110000011100000010,00000000010001010000001100000010,01000000010000100000010000000010,01001011100000000000011000000000,00000000000000000000000000000010,00000000000000000000010000000010,00100001000000001100000000001010,00100001000000001100000000000000
4:00000000000000000000000000000000,00000000001110000001100000011000,00000000010000000000010111011000,00000000100000000000010001000111,00000000001010010000100010000001,00000000000110100010000000010100,00000000000110000010000000001010,01100000000000000000000000000000,00000000010000000100000000000000,01100000000000001000000000000000,00000000000100111000100010100000,00000000000001110000000011000000,00010100010001101110000111000000,00001000000110100110001001000000,00001000000000111001001000110000,00001001000001000000111001110000,00001000000110000000000000000101,00001000001000000000000000000100,00000100100000000000000000000010,00000011000000000000001000000000,00010000000000000000000000000010,00010100000001000000000000000001,00011100000000000000000000000010,00011000100000000000010010000011,00001000000001000000010010000011,00000000000010100000010100000011,01000000010001000000000000000010,01001000100000000000011000000000,01010000000000000000000000000010,00000000000000000000000000000001,00101101000000011100011100001110,00001101000000011100011100001000
5:00000000000000000000000000000000,00000000100001000000100000000000,00000000110000000010001010000000,00000000100000000001000010000010,00000000000000000000001110000010,00000000100010010010000000000010,00000000110111000000000000000000,00000000100000000111000000000000,00000000000000000000100000000000,00000000000000001000000000000000,00000000001111001000001010000000,00000001110001000000000000000010,00010100000001001101101100100010,00011000001011100011010000000000,00001100000001110000000000010000,00001110000000001000000000100000,00001001000110000001100100000001,00000001100000000000000000000000,01100000000010000000000000000010,00000000100011000000000000000000,00100000000011000000000100000010,00011101100000000000101000000010,00110100000010000000000000000011,01101100000000000000010001000011,00001100000010000000001001100001,01001000000001100000000000100001,01000100000000000000000000000010,00110001010000000000000000000000,00100000110000000000000000000000,00000000000000000000011000000001,00000010100000000000000001100010,00000011000000000000000000000000
6:00000000000000000000000000000000,00000000100000000000000000001000,00000001111000000000111000001000,00000000110000000001000100000000,00000000010001000000100110100000,00000000111101000000111000100000,00000000011011011000000000000000,00000000001100001000000000000000,00000000000100001000000000000000,00000000001000110000000000000000,00000000010111100011001110000000,00000000011000000011001100000100,00100001001000100011110101100110,01001000010000001101110000000100,01011000001100000101000000100000,00100100011100001000000011000000,00001000001100000001000100000010,00000000100010000000100000000101,01100000010101000000000010001000,00000000010100000000000010001110,00100011011101000000000000000010,00011101100011000000101100000000,01000000000101000000111110000011,00100000010001000000111000000011,01011100011000100000000100010000,00000011000001010000000001010001,00000000100000011000000000111101,00000001110000000000000000000010,00000001110000000000000000100010,00000000010000000000000000110010,00000010010000000000010010100000,00000001100000000000010011100000
7:00000000000000000000000000000000,00000000000011000000000000001110,00000001000000110000011000001100,00000000001000000001000100000000,00000000001001000000000110000000,00000000011110100000001000000000,00000000011111011000000000000000,00000000000110000000000000000000,00000000001110000001100000000000,00000000001011100110100000000000,00000000000011101100101010000000,00000000100000000001001001001010,00000000000000000010010000011010,01010010001000000100011000010111,01010010010000001100110000010110,00000110000000000111100011000101,00010000011000000001000010000000,00010000000010000000100010001000,00000100001101000000100000110000,00000000001001000000100000111100,00111011000000000000100011111000,00010001111000100000100011000000,00000000010100000000000111000000,00100000010001000000000101000001,00100001100100000000000011111100,00000110011001000000000001111101,00000001010000000000000001010100,00000001010000111000000000101100,00000000010000000000000000011110,00000000000000000000000000000000,00000010001000000000100000100000,00000001100000000000100001100000
8:00000000000000000000000000000000,00000000000011000000000000001100,00000111000100000001000110000001,00000011100010000001000101000001,00000001100010000000111000000000,00000000111000010000000000110000,00000000001101010000000000010000,00000000000110001000000000110000,00000000000010000110000000000000,00000000011010000110100000000000,00000000011100001011000100000000,00000000100100000000001000001010,00100001000100000000001001110000,01001010000000000000000111111000,01000010010000000110001011010000,00000000000000000000011000011000,00010000010000000000011100010000,00000000000000000000100100010000,00010100001100000000000000100000,00001100000000000000000000100000,00000010100000000000100000110000,00001010010110100000011000110000,00110000010010000000000110000000,00000000001001010000000000001000,00000000000001000100000100110000,00000110100001000100000101110000,00000000000000000000000000011110,00000000010000110000000011101110,00000000000000000000000001101110,00000010001000000000000000000000,00000000001110000000000000100000,00000001010000000000000000100000
9:00000000000000000000000000000000,00001100000011000000111101000110,00001011000011000001000001000001,00000001100000000001000101001101,00000000100000000000001000001010,00100000100100000000000000000000,00000000000001100000000000001000,00000000000010011010000001001000,00000000000000000111000001000010,00000000010000000111000000000011,00000000000100001001000000000010,00000000011000000000000011101110,00000000111000000000001000000110,00100001001000000000000111001100,00101000000000000000001010111100,00110110110000000000000011101000,00100010110000000000001011100000,00000001110000001000011101110010,00000001111000001000001001000100,00000011011000000110000010100000,00000000011100000011000000110000,00000000000000000000010000111000,00001101000000100001000111000000,00000000111101001111000111001001,00001001100101000001000110000000,00000101011101000010000111010000,00100011000000100000000000010000,00100001110000000000000011100000,00000001001000000000000000000000,00100010000100000000000000000000,00100010000111111000000000100000,00000000100001111000000000100000
10:00000000000000000000000000000000,00001110000000000000011110000000,00101001000000001100100000000010,00000000100000100000011100000100,00100000000000000000000000000010,00100000010100000000000001110110,00000000100000000000000010000000,00000000100010000000000000001000,00000000000001000000000000001010,00000000010010000001100000010001,00100000000100000000100000100101,00100000110000000000100001111000,00001001110000000000000000111101,00101000000000000000000000111000,00000000000010000000001110000011,00000000000011000000001010100101,00001101111000010000001010001100,00111000001000011000001000001110,01000000001000001000000000000000,00011111101000001001000000001000,00110100110000000001000000000000,00111000000000000110000010000000,00001000000000000001110000000000,00001111110011100010111000100001,00000111000001000000000000110000,00000100011010000010000000000000,00000000100000001000000100010010,00100010010000000000011100001100,00000000001100000000011100100000,00100000000110000000000000000000,00100000000001100011100000100000,00000000110000100010000001100000
11:00000000000000000000000000000000,00000111000000000000011100000000,00000111000000010101101100000000,00000000000000100001000000000100,00110000000000000000000000000000,00110000000000000000000000000000,00000000001100000000000010010000,00000000010100000000000010001000,00000000111100000000000000000110,00000000000100000000000000000100,00000000000000000000100010000001,00000000100000000000000000000000,00000000100000000000000111000001,01100000111000000000000000010001,00100000001011000000000000010001,00000000001011100000000110000110,00000100110000001000000101001110,01010000000000100000000111000000,00000000000000010110000000000000,01001110010000000001000000001000,00000000000000000000000000000000,00000000000000000100000110000000,00011000000000000001000010000000,00100000000010000001000001000000,00000010000000011100100111010001,00000000110001001110000100000000,00000000000000000010000011000000,00000000000010000000010000101000,00100001010000000000100000100000,00100000111000000110001111000010,00000000011111100010000000110110,00000000000000000000000000000000
12:00000000000000000000000000000000,00000000000000000000000000000000,00000000000111100101010000000110,00000000000100010001000000000110,00000000000100010000000000000000,00000000000011100000000000000000,00000000000000000000000000000000,00000000000000000000000000001000,00000000001100000000000001000100,00110000000110000000000000000100,00110000011111110000000100110000,00010001110001110000000000010001,01001001100000000000000001100000,01010000100100000000000111110000,01000000010100000000000100000001,00000000010100000000000111111000,00001111001000001000000010011000,01011000001000001000000101000000,00000000001000101000000110000000,00001000000000001011001000000000,01000000000000001110000000000000,01000000000000000000000000000000,01001000000000000000000110000000,01010000000010000000000110011100,00100000001101000011000010010000,00000000001001000011000011100000,00000010100110000010000000000000,00000010100000001000000101000110,00000000000000110000101000101110,00000000001000000101110100100110,00000000001000100010000000001110,00000000000000000000000000110000
13:00000000000000000000000000000000,00000000000000000001011100000110,00000000000111000110101100001000,00000000000100000001000000000010,00000000000100000000000000000000,00000000000001100000000000000000,00110000000000000000000000000000,01100000000000100100000000010000,01001100000000100100000000001000,00000100000000101000000001100100,00110110000000100000000000110010,00001000000000100000000000000000,00111110000000100000000000110000,01010000001000010000000000100001,00100000001011010000000000000000,00000000000110010000000001100001,00001110001000100000000000011110,01110000001000011000000111000000,01000000000000101110000111000000,01001110000000101001111100100000,01001001100000011110011011000000,00000000000000011100110010000000,01001000000000000000000000000000,00010000001101000000000000000000,00100000000000000000000000001010,00000000000001000000000000000000,00000000001010000000000000000000,00000000000011010100000000000000,00000000000001000100000001000000,00001100000101000110000010000000,00001000001001100001100010000100,00000000000000000000000010010000
14:00000000000000000000000000000000,00000000000000000011100000000000,00000000000010000011100000000110,00000000000100000000000000000000,00000000000100000000000000000000,00100000000101100000000000000100,01010000000000001000000000000100,00110000000000100100000000000000,00001000011100100100000000000000,00011000001001100100000000001000,00101000000100111000000100100000,00001100000000000110000100001000,01001000000000000000000100110010,01001000000001000000000001000001,00110000100001001000000000000000,00001101000010100000000000100000,00001000100000000000000000001110,00010000000000000000000000000000,00100000000000000000000000000000,01100000000001111100000001000000,01100000010001000001011011000000,00110000100010000011011000000000,01010000000001100100011000000000,01010000010001000100010000000000,00000000110000000101000011000110,00000000001110000000000011000010,00000000000100000000000000000110,00000000000100001000000000000000,00000110000100000000000001000000,00001010000000010100000000001000,00000100001110100000100000000000,00000000000110000011000100000000
15:00000000000000000000000000000000,00000000000000000100000100000000,00000100000000000100000100000000,00000000000010000000001000000000,00010000000010000000000000000000,01010000000010000001100000000000,01000000000000011101100000001100,00000000010000100000000000001100,00110000101000100100000000001100,00000000100000010110000000000100,00000000011100001100000000000000,00000000000000000000000100100000,01010000000001000100000011111110,00000000110001001000000000100001,01001000110010000000000100010000,00110101001011000000001100010001,00001111011010000000000000000110,00110000000100000000000000001100,00100000100000000000000000000000,01000000000000000100100000000000,01000000010011000000000011000000,01100010100010000010010010000000,01010000100101100100010000000000,01010000000010000100000001000000,01000001000000000101000100100101,00000000100000000001000100000000,00000000011100000000000000001001,00000000000000000000000000000110,00001000000000000000000000100000,00001000000000001110000100000000,00000110000110000000100000001000,00000000000110000000100000001000
16:00000000000000000000000000000000,00000110000000000001011000000000,00000110000000000001000000000000,00101100000000000010111000000000,00100000000000000001100000000000,00110000000000000001100000000000,00000000000000000000100000000100,00000000100000100000000000000000,00000001001101000000000000001000,00000000000011000100000000000100,00000000001100001111000001000100,00100000111000001001000110100100,00000000110000111110000001101000,00000000110011010000000000010000,01001000000000010000001100001001,00000100000000100000000100100001,00110100000000100000000000010010,00000110000000000000000000010010,01000001000000000000000000000000,00000000000000000010100000000000,00000000110101100000100000000000,00000001100100100000000010000000,00010011100100000000000000000000,00010000010100011100000011000000,01000010000010000100000101000101,01000001000000001101000100001001,00001111010001110000000000001000,00001010000000111000000000000110,00000000000000000000000001000000,00000000000000000110000100010000,00001110001001100000001000000100,00000000001111000100111111000000
17:00000000000000000000000000000000,00000000000000000010000000000000,00000001000000000001011001100000,00001110000000000011001000100000,00000000000000000011011000100000,00110000000000000001000000000000,00000000000000000000000000001100,00000001000010000001100000001000,00000000010010000000000000001010,00000001011010000010010000000100,00000001011000000000000101110100,00000000001000000100100111101010,01100000010000000110100000111001,01010000000000000001001000000110,00111000000000100000001100000000,00000000000010100000000100111000,00001000000000010000000000111000,00001000000000010000000000100010,01000000000000010000000000001000,01000111000000000001100000001100,00000111111100000011100000000000,00000101101010011011100010000000,00010011100110011000000010000000,01011000101010011000000010000000,00000001000001000000000000001000,01000001100000001000000100000001,00000001000000010000000100000000,00010010001011110000000000000110,00010000001100000000000001000000,00110010001100000000010000000000,00010001010001000100001010010110,00101000001111000101000001100000
18:00000000000000000000000000000000,00000000000000000000000000000000,00000000100000000000010001100000,00000110000000000000000000011010,00000101000000000000001101000010,00010110000000000000001110100000,00000000000110000000000000010000,00000000000101000001010000001000,00000011000000000000000000001000,00000011000000000000001100000111,00000010000000000000001100101110,01100001010000000010100000100001,01110001010000000100100000100001,00001100000000000011100000001001,00000000000011100000000000000010,00110000000010010000000000111000,00110000000001000001000001010000,01001000000000000000010000100110,00010000000001000001110100001110,00000000011000100000111100000000,00110001111010000000000000101110,00110011100000000000000011111010,00000011101010000000000010100000,00100000001010011000000010100010,00000000000000000000000000100000,01000000000000010000000001110110,00000000000000100000000110110100,00110000001010000000000010000000,00000000001100000000000000000000,00000100000010000111010010100000,00000011000001001000001010100000,00010111011110000010000001000000
19:00000000000000000000000000000000,00000000000000000000000000000000,00000000100000000000000010100000,00000001000000000000000000000110,00000000100000000000001101000010,00010011000100000000001110100010,00010111000011000011110000000000,00000010000001000010010000001000,00000001000000000000001000000100,00000111000000000001001001110011,00000010100000000000001001011010,01001001010000000010000001110001,01001000000000000100010000010001,00000001000000000100010000010001,00001001000000100101100000001110,00000011000000101000000000110110,00100000000000111010100001100101,00110000000000100010011101001001,00010000000100100010001111001001,00001100100001000000111111100000,00010000000001000000000001010110,00000000000000000000000001000000,00100000000000000000000011000000,00100000010000000000001100100001,01000100000010000000000110000001,00000000011000000000000001010010,00110010011000000000001001010000,00000100000000000000001001101000,00010100000100000000001010000000,01000000001000000011101100100000,00000111111010000101110000010000,01000001100110000100001111110000
20:00000000000000000000000000000000,00000001000011100011111000000000,00000000000010010010001001000000,00000100100000000000000011000000,00010000100000000000000000001010,00011001000111000000000000010010,00010011000000000001100000010010,00111010000000000001110000001011,01011000000010000001110000000100,01011100000000000000110010000011,00100011000000000001000001100000,00000001100000000110100000001000,00100000000000110000100000000000,00011000100000100000100000000001,00000100100000100000100000000100,00000000000000100110100001000110,00000010100000100010010111111100,00000010001000000010000010001000,00000101110100000001000010000100,00001100110000000000011111100001,00000000001000000000000010011010,00000000000001000000000000000110,00000001100000000000000000000100,00100000000000000000000011000110,00010000000001000000000001000010,00100100000010000000000000001000,00000110000000000000000100000000,00000000000010000000000100010100,00001000000000000000000000110100,01010000000110000111001011000000,00000001111011010011010011010000,01011001111110000100000011000000
